otu	statistic	p.value	method	Schloss	Young	Jackson	Charles River	Taconic	Envigo	p.value.adj	Young-Schloss	Jackson-Schloss	Charles River-Schloss	Taconic-Schloss	Envigo-Schloss	Jackson-Young	Charles River-Young	Taconic-Young	Envigo-Young	Charles River-Jackson	Taconic-Jackson	Envigo-Jackson	Taconic-Charles River	Envigo-Charles River	Envigo-Taconic	day
Burkholderiales (OTU 34)	37.19635834513134	5.470385828046244e-7	Kruskal-Wallis rank sum test	0	0	0	0	0	0.025473606768438475	1.736797771393788e-4	NA	NA	0.5270892568655381	NA	0.0023839077017563408	NA	0.5270892568655381	NA	0.0023839077017563408	0.5270892568655381	NA	0.005978457340344821	0.5270892568655381	0.0023839077017563408	0.003577713842801789	1
Lactobacillus (OTU 49)	35.732497517378356	1.074307899831209e-6	Kruskal-Wallis rank sum test	0	0	0	0.004874011403347435	0	0.0030347618171785913	1.736797771393788e-4	NA	NA	0.003575861552634511	NA	0.003577713842801789	NA	0.003575861552634511	NA	0.004614229662964772	0.004982047783620685	NA	0.009847027164685667	0.003577713842801789	0.14089641314435308	0.0059901131107350765	1
Parabacteroides (OTU 24)	34.47476446837145	1.9150880123100973e-6	Kruskal-Wallis rank sum test	0	0	0	0	0	0.02547360676843848	1.8576353719407942e-4	NA	NA	NA	NA	0.0036501547906056062	NA	NA	NA	0.004317304729690726	NA	NA	0.008855837062868804	NA	0.0036501547906056062	0.005888627138997092	1
Bifidobacterium (OTU 46)	34.67302141491685	1.7484931590175606e-6	Kruskal-Wallis rank sum test	0.011219422475629943	0.0020231745447857274	0	0	0	0	1.8576353719407942e-4	0.07210567210567209	0.006642730378160913	0.003339762274619878	0.006169801521751515	0.006169801521751515	0.007200793116110155	0.003339762274619878	0.006169801521751515	0.013084199843320694	NA	NA	0.5270892568655381	NA	0.45788868684602546	0.513257914973225	1
Akkermansia (OTU 15)	32.72924935289042	4.259180211037517e-6	Kruskal-Wallis rank sum test	0	0	0	0	0.06170682361596469	0	3.442837337255326e-4	0.5635707655608473	0.5750064620351324	0.5635707655608473	0.004362277315071042	1	NA	NA	0.004362277315071042	0.5635707655608473	NA	0.01318586610151489	0.5750064620351324	0.004362277315071042	0.5635707655608473	0.004362277315071042	1
Enterococcus (OTU 23)	31.20143408834505	8.54729149359491e-6	Kruskal-Wallis rank sum test	0	0	3.678499172337686e-4	0.0026669118999448223	0.012782784623873458	0.037244804119919074	5.922051963419331e-4	NA	0.009840087847951285	0.0027812256520490645	0.009373114275124625	0.0027812256520490645	0.013872001075823913	0.0027812256520490645	0.009840087847951285	0.0027812256520490645	0.6079144110112806	0.3867414304808575	0.08514809620346796	0.26651126651126655	0.009840087847951285	0.041025641025641026	1
Bacteroides (OTU 2)	30.257365062550445	1.3124194934734423e-5	Kruskal-Wallis rank sum test	0	1.839249586168843e-4	0.7544601802464594	0.07219054625712709	2.758874379253265e-4	0	7.956543179182744e-4	0.02895753923199712	0.008032986290306434	0.00777000777000777	0.02895753923199712	0.8358403042873054	0.009278577904272103	0.00777000777000777	0.5331554175746553	0.22586021120399194	0.00777000777000777	0.013282355040202982	0.008032986290306434	0.009095604579264172	0.009147867724353683	0.20868192363617438	1
Bacteroides (OTU 32)	29.530837004405306	1.8239985465343066e-5	Kruskal-Wallis rank sum test	0	0	0	0.005701673717123414	0	0	9.829325500768206e-4	0.18170486105471512	NA	0.006570278623090091	NA	NA	0.25923136541396163	0.013341662861122344	0.23624963072506075	0.18170486105471512	0.015940506713163848	NA	NA	0.013341662861122344	0.006570278623090091	NA	1
Lachnospiraceae (OTU 17)	28.96827850328636	2.352221270232416e-5	Kruskal-Wallis rank sum test	0	0	0	0.044785727423211324	0	0	0.0010168449887871065	0.5244649028830899	0.5244649028830899	0.004151510742514432	0.28030777018851105	0.5244649028830899	0.8601842199419764	0.005065223440397043	0.5244649028830899	1	0.01423907525510085	0.7019504075228464	0.8388573824493611	0.015017798680627931	0.004151510742514432	0.5244649028830899	1
Betaproteobacteria (OTU 58)	28.81929555895862	2.5159051268959338e-5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.008276623137759793	0.0010168449887871065	NA	NA	NA	NA	0.011423261423061128	NA	NA	NA	0.012401334680390263	NA	NA	0.021027484246608167	NA	0.011423261423061128	0.015438282585488395	1
Ruminococcaceae (OTU 499)	28.844536895117113	2.4873987091118882e-5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	0.0010168449887871065	NA	NA	0.011033209554139403	NA	NA	NA	0.011955385624568495	NA	NA	0.020199474589888643	NA	NA	0.014855330925999142	0.011033209554139403	NA	1
Enterobacteriaceae (OTU 1)	28.442000019302416	2.9827389638691016e-5	Kruskal-Wallis rank sum test	0.6315983078903807	0.5926062166636012	0.011219422475629943	0.06970755931579915	6.437373551590951e-4	0.24508000735699834	0.0010333059981975103	0.8329448329448329	0.014113580143937949	0.002331002331002331	0.00946969696969697	0.04687904687904688	0.00946969696969697	0.002331002331002331	0.010084018424295085	0.026223776223776224	0.8329448329448329	0.048196811464810724	0.4374460628760507	0.014113580143937949	0.16297591297591296	0.048196811464810724	1
Parabacteroides (OTU 5)	28.52538287361056	2.872678861720041e-5	Kruskal-Wallis rank sum test	0	0	1.839249586168843e-4	0.11752804855618908	0.4517196983630679	0.285359573294096	0.0010333059981975103	1	0.263582571274879	0.00947000413951017	0.00947000413951017	0.017995744235791714	0.263582571274879	0.00947000413951017	0.011028305110322609	0.017039596684937135	0.012147063852040604	0.017039596684937135	0.04885884212048655	0.04884004884004884	0.7723942723942722	0.263582571274879	1
Proteus (OTU 16)	28.098645818199387	3.48176908705419e-5	Kruskal-Wallis rank sum test	0	0	0	0	0.2176751885230826	0	0.0011257720048141883	0.5676345843167333	0.5676345843167333	0.5676345843167333	0.0067857647123327315	1	NA	0.47495293098359437	0.0067857647123327315	0.5676345843167333	0.5676345843167333	0.01538351045176737	0.5676345843167333	0.006906636821709168	0.5676345843167333	0.0067857647123327315	1
Lactobacillus (OTU 6)	26.925143466901325	5.898930556835031e-5	Kruskal-Wallis rank sum test	0.14254184292808536	0.1947765311752805	1.839249586168843e-4	0.048924038992091225	0.054441787750597756	0.04395806510943535	0.0017881133250406186	0.11732711732711733	0.012772015646887815	0.012772015646887815	0.04395604395604395	0.051705869887688063	0.01420314032670623	0.012772015646887815	0.015297202797202796	0.03418803418803419	0.012772015646887815	0.015297202797202796	0.012772015646887815	0.7511771131944701	0.8747345961020657	0.8084772370486656	1
Ruminococcaceae (OTU 152)	26.719988986784138	6.466896963406825e-5	Kruskal-Wallis rank sum test	0	0	0	0.0026669118999448228	0	0	0.0018449676630895944	NA	NA	0.011535574157411929	NA	0.25635528034619615	NA	0.011535574157411929	NA	0.26170875788891934	0.019694054329371335	NA	0.29495293543974604	0.013976930591715177	0.0583049473509793	0.27449267881558825	1
Anaerostipes (OTU 166)	25.81386633354158	9.696705715442079e-5	Kruskal-Wallis rank sum test	0	0	0	0	0.001103549751701306	0	0.00261272348443856	NA	NA	NA	0.02032381413779033	NA	NA	NA	0.023119411517424193	NA	NA	0.04455064686474747	NA	0.02032381413779033	NA	0.02032381413779033	1
Clostridium (OTU 296)	24.826238738738716	1.5051974827625202e-4	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.0038422146270516966	NA	NA	0.01866453825052406	0.39885691474518903	NA	NA	0.020152113847213222	0.39885691474518903	NA	0.0422590807469021	0.4652088184521417	NA	0.071996019326834207	0.01866453825052406	0.39885691474518903	1
Erysipelotrichaceae (OTU 342)	24.41765873015875	1.8044487999406835e-4	Kruskal-Wallis rank sum test	0	0	0	1.839249586168843e-4	0	0	0.004375788339856157	NA	NA	0.027695809966723033	NA	0.5270892568655381	NA	0.027695809966723033	NA	0.5270892568655381	0.03063668887101078	NA	0.5270892568655381	0.03031125044614731	0.03063668887101078	0.5270892568655381	1
Clostridiales (OTU 123)	23.85546308603188	2.3144637893520454e-4	Kruskal-Wallis rank sum test	0	0	0	0.0015633621482435166	0.0033106492551039177	0	0.005345309227789248	0.5676345843167333	0.5676345843167333	0.02996294545351221	0.02996294545351221	1	NA	0.02996294545351221	0.02996294545351221	0.5676345843167333	0.03679809743156429	0.03377345764666576	0.5676345843167333	0.5676345843167333	0.02996294545351221	0.02996294545351221	1
Ruminococcaceae (OTU 133)	23.43269723360653	2.7896163835316567e-4	Kruskal-Wallis rank sum test	0	0	0	0.0012874747103181902	0	0	0.005652294111713833	NA	NA	0.03167113068902001	NA	NA	NA	0.03167113068902001	NA	NA	0.04480919200690338	NA	NA	0.03612332495920798	0.03167113068902001	NA	1
Rhodospirillaceae (OTU 150)	23.426696542893694	2.797011519198598e-4	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-4	0	0	0.005652294111713833	NA	NA	0.031924407967376445	NA	NA	NA	0.031924407967376445	NA	NA	0.04519284311692259	NA	NA	0.03642357993767635	0.031924407967376445	NA	1
Deltaproteobacteria (OTU 174)	23.426696542893694	2.797011519198598e-4	Kruskal-Wallis rank sum test	0	0	0	0	0	7.356998344675372e-4	0.005652294111713833	NA	NA	NA	NA	0.031924407967376445	NA	NA	NA	0.031924407967376445	NA	NA	0.04519284311692259	NA	0.031924407967376445	0.03642357993767635	1
Turicibacter (OTU 14)	22.97256397334322	3.416672292497541e-4	Kruskal-Wallis rank sum test	0.0033106492551039177	0.0020231745447857274	0.004046349089571455	0	8.276623137759794e-4	0	0.006628344247445229	1	0.5968922039060468	0.013707913707673353	0.3349700122098364	0.03968214314052389	0.3349700122098364	0.008349405686549695	0.3349700122098364	0.010430141045856692	0.00851522749623276	0.1808996315792969	0.010430141045856692	0.08323886323811944	0.28483920038466243	0.30141395352645584	1
Lachnospiraceae (OTU 130)	22.270076385347622	4.651763876001348e-4	Kruskal-Wallis rank sum test	0	0	0	0.0020231745447857274	0	0	0.008677328768694823	NA	NA	0.015542297026886615	0.16818466211310665	0.15289585966083788	NA	0.015542297026886615	0.18647216354935242	0.1680596516704512	0.035423348251475216	0.24326603076479375	0.1989482394900711	0.1137384487209776	0.10603828972128962	0.8214479477177637	1
Clostridium (OTU 74)	21.075643570696734	7.838309818329213e-4	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-4	0	0.014079926895887659	0.4755128334419649	0.5270892568655381	0.4755128334419649	0.0785232161055503	0.4755128334419649	NA	NA	0.05548658764181807	NA	NA	0.08019116435654544	NA	0.054874298172033896	NA	0.054874298172033896	1
Bacteria (OTU 330)	20.633114035087758	9.500547317054253e-4	Kruskal-Wallis rank sum test	0	0	0	0	1.839249586168843e-4	0	0.016456305174183262	NA	NA	0.4755128334419649	0.05222171465777144	NA	NA	0.4755128334419649	0.05263344712839044	NA	0.5270892568655381	0.08470340330791121	NA	0.08470340330791121	0.4755128334419649	0.05222171465777144	1
Lachnospiraceae (OTU 73)	19.975911743253086	0.0012628048839990699	Kruskal-Wallis rank sum test	0	0	0	2.758874379253265e-4	0	0	0.020413871789564976	NA	NA	0.0574639343412776	0.39885691474518903	NA	NA	0.0574639343412776	0.39885691474518903	NA	0.10168389701307584	0.4652088184521417	NA	0.1323528135986696	0.0574639343412776	0.39885691474518903	1
Clostridium (OTU 128)	19.90015860861956	0.0013048041762402356	Kruskal-Wallis rank sum test	0	0	0	0.001195512231009748	0	0	0.020413871789564976	0.5270892568655381	0.5270892568655381	0.06714155014091291	0.5270892568655381	0.5270892568655381	NA	0.06714155014091291	NA	NA	0.08134711761046066	NA	NA	0.06714155014091291	0.06714155014091291	NA	1
Acetatifactor (OTU 231)	19.975911743253086	0.0012628048839990699	Kruskal-Wallis rank sum test	0	0	0	6.437373551590951e-4	0	0	0.020413871789564976	NA	NA	0.0574639343412776	0.39885691474518903	NA	NA	0.0574639343412776	0.39885691474518903	NA	0.10168389701307584	0.4652088184521417	NA	0.1323528135986696	0.0574639343412776	0.39885691474518903	1
Clostridium (OTU 43)	19.38464409245225	0.0016294219502834314	Kruskal-Wallis rank sum test	0	0	1.839249586168843e-4	0.003034761817178591	0.0038624241309545703	0.0034945742137208018	0.024695926433983256	1	0.21186238105664393	0.007299289565041281	0.007299289565041281	0.21186238105664393	0.21196635699701447	0.007299289565041281	0.007751835934746161	0.21196635699701447	0.26806133926023096	0.47130016391071206	0.9050963605240385	0.9050963605240385	0.9050963605240385	0.9050963605240385	1
Lactobacillus (OTU 31)	19.130236293232425	0.0018176658812993085	Kruskal-Wallis rank sum test	5.51774875850653e-4	3.678499172337686e-4	0	1.839249586168843e-4	0	0.002299061982711054	0.026714180376671656	0.6788629783750799	0.02479634377603265	0.42484577341879975	0.02479634377603265	0.42484577341879975	0.027488846885258243	0.6788629783750799	0.02479634377603265	0.07380790722743641	0.13907558234216777	NA	0.02479634377603265	0.11013879556087476	0.21016915113869242	0.02479634377603265	1
Lachnospiraceae (OTU 202)	18.892320195042647	0.002012947048551002	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-4	0	0.027893694815635313	NA	NA	NA	0.06474133807409291	NA	NA	NA	0.06668634834549976	NA	NA	0.10406217983408537	NA	0.06474133807409291	NA	0.06474133807409291	1
Anaerofustis (OTU 475)	18.899999999999984	0.002006333257107833	Kruskal-Wallis rank sum test	0	0	0	0	1.839249586168843e-4	0	0.027893694815635313	NA	NA	NA	0.06405032047775494	NA	NA	NA	0.06593819729568379	NA	NA	0.1027889858240754	NA	0.06405032047775494	NA	0.06405032047775494	1
Lachnospiraceae (OTU 120)	18.2826926106822	0.002612202267720047	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	1.839249586168843e-4	0.029463211624284256	NA	NA	0.06721378801035507	NA	0.06721378801035507	NA	0.06721378801035507	NA	0.06721378801035507	0.09984300060553912	NA	0.06721378801035507	0.08033490705893687	0.6189448116250018	0.06721378801035507	1
Bacteroides (OTU 124)	18.290534208059984	0.0026034824818971	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.029463211624284256	NA	NA	0.07440479612194999	NA	NA	NA	0.07440479612194999	NA	NA	0.08874933387159033	NA	NA	0.07810338186285527	0.07440479612194999	NA	1
Lachnospiraceae (OTU 175)	18.284821986258592	0.0026098315938460665	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.029463211624284256	NA	NA	0.07492972165646267	NA	NA	NA	0.07492972165646267	NA	NA	0.08940573150567928	NA	NA	0.07867056825776769	0.07492972165646267	NA	1
Alistipes (OTU 194)	18.284821986258592	0.0026098315938460665	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.029463211624284256	NA	NA	0.07492972165646267	NA	NA	NA	0.07492972165646267	NA	NA	0.08940573150567928	NA	NA	0.07867056825776769	0.07492972165646267	NA	1
Lachnospiraceae (OTU 223)	18.284821986258592	0.0026098315938460665	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.029463211624284256	NA	NA	0.07492972165646267	NA	NA	NA	0.07492972165646267	NA	NA	0.08940573150567928	NA	NA	0.07867056825776769	0.07492972165646267	NA	1
Clostridiales (OTU 324)	18.284821986258592	0.0026098315938460665	Kruskal-Wallis rank sum test	0	0	0	0	0	9.196247930844215e-5	0.029463211624284256	NA	NA	NA	NA	0.07492972165646267	NA	NA	NA	0.07492972165646267	NA	NA	0.08940573150567928	NA	0.07492972165646267	0.07867056825776769	1
Erysipelotrichaceae (OTU 383)	18.290534208059984	0.0026034824818971	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.029463211624284256	NA	NA	0.07440479612194999	NA	NA	NA	0.07440479612194999	NA	NA	0.08874933387159033	NA	NA	0.07810338186285527	0.07440479612194999	NA	1
Clostridium (OTU 403)	18.284821986258592	0.0026098315938460665	Kruskal-Wallis rank sum test	0	0	0	0	0	2.758874379253265e-4	0.029463211624284256	NA	NA	NA	NA	0.07492972165646267	NA	NA	NA	0.07492972165646267	NA	NA	0.08940573150567928	NA	0.07492972165646267	0.07867056825776769	1
Bacteroides (OTU 3)	17.910462229668	0.003060739055656127	Kruskal-Wallis rank sum test	7.356998344675372e-4	7.356998344675372e-4	0	0.004138311568879897	0	4.598123965422107e-4	0.033737691863482314	0.7893529253057657	0.038518135057250616	0.891742383593637	0.022161176079208023	0.6271787330269656	0.022161176079208023	0.6973368010300542	0.022161176079208023	0.39035423560550986	0.17762481714840436	0.5419656427892681	0.054231611061010127	0.062440422750302316	0.9152338857567169	0.022161176079208023	1
